Unit_ID,Unit_Name,Unit_name_local_script,Fuel_type,Unit_type,Country_Area,Subnational_unit__province__state_,Latitude,Longitude,Location_accuracy,Status,Status_year,Discovery_year,FID_Year,Production_start_year,Operator,Owner,Parent,Onshore_Offshore,Production_Type,Basin,Concession___block,Project_or_complex,Government_unit_ID,Wiki_URL,TS,Cat_1,Cat_2,Cat_3,Cat_4,Cat_5,Bathymetry_class,Bathymetry_GEBCO_1km
OG0010967,Agbara,,oil and gas,field,Nigeria,,3.928,6.386,exact,operating,2015,1981,,,NNPC E&P Limited (NEPL),NNPC E&P Limited (NEPL) (100%),Nigerian National Petroleum Corporation (100%),Offshore,Conventional,,OML 116,,,https://www.gem.wiki/Agbara_Oil_and_Gas_Field_(Nigeria),,,,,,,-50,-68
OG0010990,Asabo,,oil and gas,field,Nigeria,,4.096,7.772,exact,operating,2015,1966,,,Mobil Producing Nigeria Unlimited,Mobil Producing Nigeria Unlimited (40%);Nigerian National Petroleum Corporation (60%),ExxonMobil (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 70,,,https://www.gem.wiki/Asabo_Oil_and_Gas_Field_(Nigeria),,,,,,,-50,-47
OG0010993,Asasa,,oil,field,Nigeria,,4.073,7.981,exact,operating,2015,1966,,1996,TotalEnergies E&P,Nigerian National Petroleum Corporation (60%);TotalEnergies E&P Nigeria Limited (40%),Nigerian National Petroleum Corporation (60%);TotalEnergies (40%),Offshore,Conventional,,OML 102,,,https://www.gem.wiki/Asasa_Oil_Field_(Nigeria),,,,,,,-30,-45
OG0010997,Awawa,,oil and gas,field,Nigeria,,3.9184,7.4534,exact,operating,2024,2010,,,Mobil Producing Nigeria Unlimited,Mobil Producing Nigeria Unlimited (40%);Nigerian National Petroleum Corporation (60%),ExxonMobil (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 104,Awawa/Yoho,,https://www.gem.wiki/Awawa_Oil_and_Gas_Field_(Nigeria),,,,,,,-100,-100
OG0011007,Beniboye,,oil and gas,field,Nigeria,,5.306,5.289,exact,operating,,1978,,,Nigerian Agip Oil Company,Nigerian National Petroleum Corporation (60%);Nigerian Agip Oil Company (20%);Oando Energy Resources (20%),Nigerian National Petroleum Corporation (60%);Eni S.P.A. (20%);Oando Energy Resources (20%);Oando Energy Resources (20%),Offshore,Conventional,,OML 62,,,https://www.gem.wiki/Beniboye_Oil_and_Gas_Field_(Nigeria),,,,,,,-1,-3
OG0011014,Bonga Southwest Aparo,,gas,field,Nigeria,,4.4634,4.5306,exact,discovered,2024,,,2030 (expected),Shell Petroleum Development Company of Nigeria,Shell Petroleum Development Company of Nigeria (55%);ExxonMobil (20%);TotalEnergies (12.5%);Eni S.P.A. (12.5%),Nigerian National Petroleum Corporation (30.3%);Shell plc (16.5%);TotalEnergies (5.5%);Eni S.P.A. (2.8%);Nigerian Agip Oil Company limited (NAOC) (nan%);ExxonMobil (20%);TotalEnergies (12.5%);Eni S.P.A. (12.5%),Offshore,Conventional,,OML 118,,,https://www.gem.wiki/Bonga_Southwest_Aparo_Gas_Field_(Nigeria),,,,,,,-100,-1233
OG0011015,Bonny,,oil,field,Nigeria,,4.4649,7.1809,exact,operating,2022,,,,Amni,Amni (40%);Nigerian National Petroleum Corporation (60%),Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 52,,,https://www.gem.wiki/Bonny_Oil_Field_(Nigeria),,,,,,,5,7
OG0011024,Delta South,,oil and gas,field,Nigeria,,5.6088,5.1354,exact,operating,2015,1965,,,Chevron Nigeria Limited (CNL),Chevron Nigeria Limited (CNL) (40%);Nigerian National Petroleum Corporation (60%),Chevron (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 95,,,https://www.gem.wiki/Delta_South_Oil_and_Gas_Field_(Nigeria),,,,,,,-1,-3
OG0011028,Ea (Sea Eagle),,oil and gas,field,Nigeria,,4.813,5.349,exact,operating,2024,1965,,2002,Shell Petroleum Development Company of Nigeria,Shell Petroleum Development Company of Nigeria (30%);Nigerian National Petroleum Corporation (55%);Nigerian Agip Oil Company (5%);TotalEnergies E&P Nigeria Limited (10%),Nigerian National Petroleum Corporation (16.5%);Shell plc (9%);TotalEnergies (3%);Eni S.P.A. (1.5%);Nigerian Agip Oil Company limited (NAOC) (nan%);Nigerian National Petroleum Corporation (55%);Eni S.P.A. (5%);TotalEnergies (10%),Offshore,Conventional,,OML 79,,,https://www.gem.wiki/Ea_(Sea_Eagle)_Oil_and_Gas_Field_(Nigeria),,,,,,,-30,-19
OG0011035,Ebok,,oil and gas,field,Nigeria,,4.099,8.153,exact,operating,2024,1968,,2011,Oriental Energy Resources Limited,Oriental Energy Resources Limited (100%),Oriental Energy Resources Limited (100%),Offshore,Conventional,,,,,https://www.gem.wiki/Ebok_Oil_and_Gas_Field_(Nigeria),,,,,,,-30,-47
OG0011036,Ebughu,,oil and gas,field,Nigeria,,4.282,8.3517,exact,operating,2015,1983,,,Nigerian National Petroleum Corporation,Nigerian National Petroleum Corporation (100%),Nigerian National Petroleum Corporation (100%),Offshore,Conventional,,OML 123,,,https://www.gem.wiki/Ebughu_Oil_and_Gas_Field_(Nigeria),,,,,,,-10,-25
OG0011040,Edikan,,oil and gas,field,Nigeria,,4.0365,7.693,exact,operating,2015,,,,TotalEnergies E&P,Nigerian National Petroleum Corporation (60%);TotalEnergies E&P Nigeria Limited (40%),Nigerian National Petroleum Corporation (60%);TotalEnergies (40%),Offshore,Conventional,,OML 100,,,https://www.gem.wiki/Edikan_Oil_and_Gas_Field_(Nigeria),,,,,,,-50,-63
OG0011054,Enang,,oil and gas,field,Nigeria,,4.193,7.892,exact,operating,2015,1968,,,Mobil Producing Nigeria Unlimited,Mobil Producing Nigeria Unlimited (40%);Nigerian National Petroleum Corporation (60%),ExxonMobil (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 70,,,https://www.gem.wiki/Enang_Oil_and_Gas_Field_(Nigeria),,,,,,,-20,-23
OG0011059,Erha/Erha North,,oil and gas,field,Nigeria,,5.372,4.343,exact,operating,2024,1999,,2006,Esso,ExxonMobil (56.2%);Shell Nigeria Exploration & Production Co. Ltd.  (43.8%),ExxonMobil (56.2%);Shell plc (43.8%),Offshore,Conventional,,OML 133,,,https://www.gem.wiki/Erha/Erha_North_Oil_and_Gas_Field_(Nigeria),,,,,,,-100,-1087
OG0011063,Etim/Etimc,,gas,field,Nigeria,,4.106,8.011,exact,operating,2015,1968,,1972,Mobil Producing Nigeria Unlimited,Mobil Producing Nigeria Unlimited (40%);Nigerian National Petroleum Corporation (60%),ExxonMobil (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 67,,,https://www.gem.wiki/Etim/Etimc_Gas_Field_(Nigeria),,,,,,,-30,-32
OG0011064,Ewan,,oil and gas,field,Nigeria,,5.884,4.942,exact,operating,2015,,,,Chevron Nigeria Limited (CNL),Chevron Nigeria Limited (CNL) (40%);Nigerian National Petroleum Corporation (60%),Chevron (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 95,,,https://www.gem.wiki/Ewan_Oil_and_Gas_Field_(Nigeria),,,,,,,-1,-2
OG0011065,Forcados Yokri,,oil and gas,field,Nigeria,,5.378604,5.326512,exact,operating,2021,1968,,1971,Shell Petroleum Development Company of Nigeria,Shell Petroleum Development Company of Nigeria (30%);Nigerian National Petroleum Corporation (55%);Nigerian Agip Oil Company (5%);TotalEnergies E&P Nigeria Limited (10%),Nigerian National Petroleum Corporation (16.5%);Shell plc (9%);TotalEnergies (3%);Eni S.P.A. (1.5%);Nigerian Agip Oil Company limited (NAOC) (nan%);Nigerian National Petroleum Corporation (55%);Eni S.P.A. (5%);TotalEnergies (10%),Offshore,Conventional,,OML 43,,,https://www.gem.wiki/Forcados_Yokri_Oil_and_Gas_Field_(Nigeria),,,,,,,-1,-8
OG0011067,Funiwa,,oil and gas,field,Nigeria,,4.336,5.79,exact,operating,2015,1978,,,Nigerian National Petroleum Corporation,Nigerian National Petroleum Corporation (100%),Nigerian National Petroleum Corporation (100%),Offshore,Conventional,,OML 86,,,https://www.gem.wiki/Funiwa_Oil_and_Gas_Field_(Nigeria),,,,,,,-10,-12
OG0011075,Idoho,,oil and gas,field,Nigeria,,4.351,7.975,exact,operating,2015,1966,,,Mobil Producing Nigeria Unlimited,Mobil Producing Nigeria Unlimited (40%);Nigerian National Petroleum Corporation (60%),ExxonMobil (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 68,,,https://www.gem.wiki/Idoho_Oil_and_Gas_Field_(Nigeria),,,,,,,-10,-17
OG0011078,Ima,,oil and gas,field,Nigeria,,4.332,7.298,exact,operating,2015,1973,,1996,Amni,Amni (60%);TotalEnergies E&P Nigeria Limited (40%),TotalEnergies (40%),Offshore,Conventional,,OML 112; OML 112,,,https://www.gem.wiki/Ima_Oil_and_Gas_Field_(Nigeria),,,,,,,-5,-8
OG0011079,Ime,,oil and gas,field,Nigeria,,3.9595,7.7874,exact,operating,2015,,,,TotalEnergies E&P,Nigerian National Petroleum Corporation (60%);TotalEnergies E&P Nigeria Limited (40%),Nigerian National Petroleum Corporation (60%);TotalEnergies (40%),Offshore,Conventional,,OML 100,,,https://www.gem.wiki/Ime_Oil_and_Gas_Field_(Nigeria),,,,,,,-50,-52
OG0011084,Inim,,oil and gas,field,Nigeria,,4.2329,8.0097,exact,operating,2015,,,,Mobil Producing Nigeria Unlimited,Mobil Producing Nigeria Unlimited (40%);Nigerian National Petroleum Corporation (60%),ExxonMobil (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 67,,,https://www.gem.wiki/Inim_Oil_and_Gas_Field_(Nigeria),,,,,,,-20,-25
OG0011089,Isobo,,oil and gas,field,Nigeria,,4.307,8.29,exact,operating,2015,,,,Mobil Producing Nigeria Unlimited,Mobil Producing Nigeria Unlimited (40%);Nigerian National Petroleum Corporation (60%),ExxonMobil (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 67,,,https://www.gem.wiki/Isobo_Oil_and_Gas_Field_(Nigeria),,,,,,,-10,-21
OG0011096,Jokka,,oil and gas,field,Nigeria,,4.657,6.791,exact,operating,2023,1993,,,Belemaoil Producing Limited,Belemaoil Producing Limited (40%);Nigerian National Petroleum Corporation (60%),Seplat Petroleum (22.5%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 55,,,https://www.gem.wiki/Jokka_Oil_and_Gas_Field_(Nigeria),,,,,,,5,-1
OG0011107,Malu,,oil and gas,field,Nigeria,,5.849,4.721,exact,operating,2015,1969,,,Chevron Nigeria Limited (CNL),Chevron Nigeria Limited (CNL) (40%);Nigerian National Petroleum Corporation (60%),Chevron (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 95,,,https://www.gem.wiki/Malu_Oil_and_Gas_Field_(Nigeria),,,,,,,-30,-30
OG0011111,Meji,,oil,field,Nigeria,,5.45,5.139,exact,operating,2015,1964,,,Chevron Nigeria Limited (CNL),Chevron Nigeria Limited (CNL) (40%);Nigerian National Petroleum Corporation (60%),Chevron (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 90,,,https://www.gem.wiki/Meji_Oil_Field_(Nigeria),,,,,,,-10,-7
OG0011112,Mejo,,oil and gas,field,Nigeria,,5.855,4.985,exact,operating,2015,,,,Chevron Nigeria Limited (CNL),Chevron Nigeria Limited (CNL) (40%);Nigerian National Petroleum Corporation (60%),Chevron (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 49,,,https://www.gem.wiki/Mejo_Oil_and_Gas_Field_(Nigeria),,,,,,,5,-2
OG0011147,Obrikom,,oil and gas,field,Nigeria,,4.6999,6.972,exact,operating,2015,,,,Nigerian Agip Oil Company,Nigerian National Petroleum Corporation (60%);Nigerian Agip Oil Company (20%);Oando Energy Resources (20%),Nigerian National Petroleum Corporation (60%);Eni S.P.A. (20%);Oando Energy Resources (20%);Oando Energy Resources (20%),Offshore,Conventional,,OML 61,Obiafu-Obrikom,,https://www.gem.wiki/Obrikom_Oil_and_Gas_Field_(Nigeria),,,,,,,5,3
OG0011152,Ofon,,oil and gas,field,Nigeria,,4.109,8.062,exact,operating,2015,,,1997,TotalEnergies E&P,Nigerian National Petroleum Corporation (60%);TotalEnergies E&P Nigeria Limited (40%),Nigerian National Petroleum Corporation (60%);TotalEnergies (40%),Offshore,Conventional,,OML 102,,,https://www.gem.wiki/Ofon_Oil_and_Gas_Field_(Nigeria),,,,,,,-30,-42
OG0011168,Okan,,oil and gas,field,Nigeria,,5.5813,5.0381,exact,operating,2019,1963,,,Chevron Nigeria Limited (CNL),Chevron Nigeria Limited (CNL) (40%);Nigerian National Petroleum Corporation (60%),Chevron (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,"OML 90, OML 91",South Offshore Asset Area,,https://www.gem.wiki/Okan_Oil_and_Gas_Field_(Nigeria),,,,,,,-10,-11
OG0011170,Okono/Okpoho,,oil and gas,field,Nigeria,,3.935,7.3055,exact,operating,2023,1983,,,NNPC E&P Limited (NEPL),NNPC E&P Limited (NEPL) (100%),Nigerian National Petroleum Corporation (100%),Offshore,Conventional,,OML 119,,,https://www.gem.wiki/Okono/Okpoho_Oil_and_Gas_Field_(Nigeria),,,,,,,-50,-87
OG0011171,Okoro,,oil and gas,field,Nigeria,,4.404,7.8,exact,operating,2024,1973,,2008,Amni,Amni (60%);TotalEnergies E&P Nigeria Limited (40%),TotalEnergies (40%),Offshore,Conventional,,OML 112,,,https://www.gem.wiki/Okoro_Oil_and_Gas_Field_(Nigeria),,,,,,,-10,-13
OG0011175,Okwok,,oil and gas,field,Nigeria,,4.109,8.264,exact,in development,2023,1967,,2025 (expected),Oriental Energy Resources Limited,Oriental Energy Resources Limited (88%);Addax Petroleum Corp. (12%),Oriental Energy Resources Limited (88%);Sinopec Corp (12%),Offshore,Conventional,,OML 67,,,https://www.gem.wiki/Okwok_Oil_and_Gas_Field_(Nigeria),,,,,,,-30,-44
OG0011176,Okwori,,oil and gas,field,Nigeria,,3.842,6.953,exact,operating,2024,,,2005,Nigerian National Petroleum Corporation,Nigerian National Petroleum Corporation (100%),Nigerian National Petroleum Corporation (100%),Offshore,Conventional,,OML 126,,,https://www.gem.wiki/Okwori_Oil_and_Gas_Field_(Nigeria),,,,,,,-100,-146
OG0011204,Oso,,oil and gas,field,Nigeria,,4.291,7.617,exact,operating,2022,1967,,1992,Mobil Producing Nigeria Unlimited,Mobil Producing Nigeria Unlimited (40%);Nigerian National Petroleum Corporation (60%),ExxonMobil (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 70,,,https://www.gem.wiki/Oso_Oil_and_Gas_Field_(Nigeria),,,,,,,-10,-16
OG0011211,Oyo,,oil and gas,field,Nigeria,,5.391,4.629,exact,operating,2024,,,2009,General Hydrocarbons Limited,General Hydrocarbons Limited (100%),General Hydrocarbons Limited (100%),Offshore,Conventional,,OML 120,,,https://www.gem.wiki/Oyo_Oil_and_Gas_Field_(Nigeria),,,,,,,-100,-345
OG0011215,Parabe/Eko,,oil and gas,field,Nigeria,,5.892,4.841,exact,operating,2015,,,,Chevron Nigeria Limited (CNL),Chevron Nigeria Limited (CNL) (40%);Nigerian National Petroleum Corporation (60%),Chevron (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 95,,,https://www.gem.wiki/Parabe/Eko_Oil_and_Gas_Field_(Nigeria),,,,,,,-10,-16
OG0011216,Pennington,,oil and gas,field,Nigeria,,4.641,5.459,exact,operating,2021,,,,Nigerian National Petroleum Corporation,Nigerian National Petroleum Corporation (100%),Nigerian National Petroleum Corporation (100%),Offshore,Conventional,,OML 88,,,https://www.gem.wiki/Pennington_Oil_and_Gas_Field_(Nigeria),,,,,,,-10,-17
OG0011231,Sonam,,gas,field,Nigeria,,5.497,4.819,exact,operating,2019,,,2017,Chevron Nigeria Limited (CNL),Chevron Nigeria Limited (CNL) (40%);Nigerian National Petroleum Corporation (60%),Chevron (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 91,,,https://www.gem.wiki/Sonam_Gas_Field_(Nigeria),,,,,,,-50,-62
OG0011238,Tubu,,oil,field,Nigeria,,4.404,7.3,exact,operating,2023,1965,,2023,Amni Petroleum,Amni International (40%);Nigerian National Petroleum Corporation (60%),Amni International (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 52,,,https://www.gem.wiki/Tubu_Oil_Field_(Nigeria),,,,,,,-1,-1
OG0011243,Ubit,,oil,field,Nigeria,,4.23,8.1246,exact,operating,2021,,,1970,Mobil Producing Nigeria Unlimited,Mobil Producing Nigeria Unlimited (40%);Nigerian National Petroleum Corporation (60%),ExxonMobil (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 67,,,https://www.gem.wiki/Ubit_Oil_Field_(Nigeria),,,,,,,-30,-24
OG0011247,Ukpokiti,,oil and gas,field,Nigeria,,5.756,4.816,exact,operating,2015,,,,,,,Offshore,Conventional,,OML 108,,,https://www.gem.wiki/Ukpokiti_Oil_and_Gas_Field_(Nigeria),,,,,,,-20,-29
OG0011252,Unam,,oil and gas,field,Nigeria,,4.3086,8.196,exact,operating,2015,,,,Mobil Producing Nigeria Unlimited,Mobil Producing Nigeria Unlimited (40%);Nigerian National Petroleum Corporation (60%),ExxonMobil (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 67,,,https://www.gem.wiki/Unam_Oil_and_Gas_Field_(Nigeria),,,,,,,-30,-23
OG0011256,Usan,,oil,field,Nigeria,,3.557,7.456,exact,operating,2018,2002,,2012,TotalEnergies E&P,TotalEnergies (20%);Nexen Petroleum Nigeria (20%);Esso Exploration and Production Nigeria (Offshore East) (30%);Chevron Nigeria Limited (CNL) (30%),TotalEnergies (20%);CNOOC Limited (20%);ExxonMobil (30%);Chevron (30%),Offshore,Conventional,,OML 138,,,https://www.gem.wiki/Usan_Oil_Field_(Nigeria),,,,,,,-100,-766
OG0011257,Usari,,oil,field,Nigeria,,4.229,7.768,exact,operating,2020,1964,,,Mobil Producing Nigeria Unlimited,Mobil Producing Nigeria Unlimited (40%);Nigerian National Petroleum Corporation (60%),ExxonMobil (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 70,,,https://www.gem.wiki/Usari_Oil_Field_(Nigeria),,,,,,,-20,-22
OG0011261,Utue,,oil and gas,field,Nigeria,,4.183,8.213,exact,operating,2015,,,,Mobil Producing Nigeria Unlimited,Mobil Producing Nigeria Unlimited (40%);Nigerian National Petroleum Corporation (60%),ExxonMobil (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 67,,,https://www.gem.wiki/Utue_Oil_and_Gas_Field_(Nigeria),,,,,,,-30,-33
OG0011262,West Isan,,oil and gas,field,Nigeria,,5.9717,4.8632,exact,in development,2024,1971,,2025 (expected),,,,Offshore,Conventional,,,,,https://www.gem.wiki/West_Isan_Oil_and_Gas_Field_(Nigeria),,,,,,,5,-9
OG0011263,Yoho,,oil and gas,field,Nigeria,,3.894,7.463,exact,operating,2024,1991,,2003,Mobil Producing Nigeria Unlimited,Mobil Producing Nigeria Unlimited (40%);Nigerian National Petroleum Corporation (60%),ExxonMobil (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 104,Awawa/Yoho,,https://www.gem.wiki/Yoho_Oil_and_Gas_Field_(Nigeria),,,,,,,-100,-108
OG0011575,HA,,oil and gas,field,Nigeria,,4.151,6.201,exact,in development,2024,,,2026 (expected),Shell Petroleum Development Company of Nigeria,Shell Petroleum Development Company of Nigeria (30%);Nigerian National Petroleum Corporation (55%);Nigerian Agip Oil Company (5%);TotalEnergies E&P Nigeria Limited (10%),Nigerian National Petroleum Corporation (16.5%);Shell plc (9%);TotalEnergies (3%);Eni S.P.A. (1.5%);Nigerian Agip Oil Company limited (NAOC) (nan%);Nigerian National Petroleum Corporation (55%);Eni S.P.A. (5%);TotalEnergies (10%),Offshore,Conventional,,OML 77,,,https://www.gem.wiki/HA_Oil_and_Gas_Field_(Nigeria),,,,,,,-10,-17
OG0011577,Bongas Northwest,,oil and gas,field,Nigeria,,4.59349,4.61312,exact,operating,2024,,,2014,Shell Petroleum Development Company of Nigeria,Shell Petroleum Development Company of Nigeria (55%);ExxonMobil (20%);TotalEnergies (12.5%);Eni S.P.A. (12.5%),Nigerian National Petroleum Corporation (30.3%);Shell plc (16.5%);TotalEnergies (5.5%);Eni S.P.A. (2.8%);Nigerian Agip Oil Company limited (NAOC) (nan%);ExxonMobil (20%);TotalEnergies (12.5%);Eni S.P.A. (12.5%),Offshore,Conventional,,OML 118,,,https://www.gem.wiki/Bongas_Northwest_Oil_and_Gas_Field_(Nigeria),,,,,,,-100,-974
OG0011597,Anyala-Madu,,oil and gas,field,Nigeria,,4.0105,5.836,exact,operating,2024,1972,,2020,FIRST Exploration & Production,FIRST Exploration & Production (40%);Nigerian National Petroleum Corporation (60%),FIRST Exploration & Petroleum Development (40%);Nigerian National Petroleum Corporation (60%),Offshore,Conventional,,OML 83,,,https://www.gem.wiki/Anyala-Madu_Oil_and_Gas_Field_(Nigeria),,,,,,,-30,-38
OG0018602,Kuito,,oil,field,Angola,,-5.462176,11.560762,exact,operating,2022,,,,Cabinda Gulf Oil Company Limited,Cabinda Gulf Oil Company Limited (31%);Sonangol Pesquisa e Produção (20%);Somoil (29%);Eni S.P.A. (20%),Chevron (31%);Sociedade Nacional de Combustíveis de Angola E.P (20%);Somoil (29%);Eni S.P.A. (20%),Offshore,Conventional,,Block 14,,,https://www.gem.wiki/Kuito_Oil_Field_(Angola),0.0106449,,,,,,-100,-298
OG0012753,Agogo,,oil,field,Angola,,-6.0646,10.9542,exact,operating,2023,2019,,2020,Azule Energy,Eni S.P.A. (36.8%);Sonangol Pesquisa e Produção (36.8%);SSI Fifteen Limited (26.3%),Eni S.P.A. (36.8%);Sociedade Nacional de Combustíveis de Angola E.P (36.8%);Sinopec Corp (14.5%);Dayuan (8.3%);CS control (3.6%),Offshore,Conventional,,Block 15 / 06,West Hub,,https://www.gem.wiki/Agogo_Oil_Field_(Angola),0.0140013,0.0106033,,,,,-100,-1408
OG0012755,East Hub,,oil,project,Angola,,-6.27198,11.2208,approximate,operating,2022,,,,Azule Energy,Eni S.P.A. (35%);Sonangol Pesquisa e Produção (15%);SSI Fifteen Limited (20%);TotalEnergies (15%);Other (15%),Eni S.P.A. (35%);Sociedade Nacional de Combustíveis de Angola E.P (15%);Sinopec Corp (11%);Dayuan (6.3%);CS control (2.7%);TotalEnergies (15%);Other (15%),Offshore,Conventional,,Block 15/06,East Hub,,https://www.gem.wiki/East_Hub_Oil_Project_(Angola),0.0163202,0.0129526,,,,,-100,-858
OG0012757,Cabaca South East,Cabaça South East,oil,field,Angola,,-6.1222,11.3608,exact,operating,2019,2010,,2017,Azule Energy,Eni S.P.A. (35%);Sonangol Pesquisa e Produção (15%);SSI Fifteen Limited (20%);TotalEnergies (15%);Other (15%),Eni S.P.A. (35%);Sociedade Nacional de Combustíveis de Angola E.P (15%);Sinopec Corp (11%);Dayuan (6.3%);CS control (2.7%);TotalEnergies (15%);Other (15%),Offshore,Conventional,,Block 15/06,East Hub,,https://www.gem.wiki/Cabaca_South_East_Oil_Field_(Angola),0.0160936,0.0115002,,,,,-100,-444
