LON,LAT,EEZID,Potential_Farm_Location,MHW,TS_AEP,bathymetry_class,N_components,RiskScore
-77.75,-49.25,152,1,66.3485489,NA,-100,2,3.357201703
-77.75,-48.75,152,1,67.4121017,NA,-100,2,3.427639709
-77.75,-48.25,152,1,68.7772369,NA,-100,2,3.561101195
-77.75,-47.75,152,1,71.0702667,NA,-100,2,3.771179459
-77.75,-47.25,152,1,70.4380569,NA,-100,2,3.695798435
-77.75,-46.75,152,1,73.9266586,NA,-100,2,4.005972813
-77.75,-46.25,152,1,75.1601715,NA,-100,2,4.123369491
-77.75,-45.75,152,1,78.1791992,NA,-100,2,4.501510367
-77.75,-45.25,152,1,76.4529037,NA,-100,2,4.253123713
-77.75,-44.75,152,1,79.2435913,NA,-100,2,4.67822326
-77.75,-44.25,152,1,76.0116348,NA,-100,2,4.219758341
-77.75,-43.75,152,1,79.6984787,NA,-100,2,4.735067966
-77.75,-43.25,152,1,73.561615,NA,-100,2,3.963957161
-77.25,-56.75,152,1,52.1592369,NA,-100,2,2.227722093
-77.25,-56.25,152,1,53.5482178,NA,-100,2,2.371069614
-77.25,-55.75,152,1,53.5482178,NA,-100,2,2.371069614
-77.25,-55.25,152,1,54.7423897,NA,-100,2,2.452629411
-77.25,-54.75,152,1,54.7423897,NA,-100,2,2.452629411
-77.25,-54.25,152,1,56.8525124,NA,-100,2,2.581147879
-77.25,-53.75,152,1,56.8525124,NA,-100,2,2.581147879
-77.25,-53.25,152,1,59.1636467,NA,-100,2,2.806055197
-77.25,-52.75,152,1,59.1636467,NA,-100,2,2.806055197
-77.25,-52.25,152,1,61.0286407,NA,-100,2,2.998832899
-77.25,-51.75,152,1,61.0286407,NA,-100,2,2.998832899
-77.25,-51.25,152,1,62.8752937,NA,-100,2,3.136001648
-77.25,-50.75,152,1,62.8752937,NA,-100,2,3.136001648
-77.25,-50.25,152,1,64.2238998,NA,-100,2,3.211382672
-77.25,-49.75,152,1,64.2238998,NA,-100,2,3.211382672
-77.25,-49.25,152,1,66.3485489,NA,-100,2,3.357201703
-77.25,-48.75,152,1,66.3485489,NA,-100,2,3.357201703
-77.25,-48.25,152,1,68.7772369,NA,-100,2,3.561101195
-77.25,-47.75,152,1,68.7772369,NA,-100,2,3.561101195
-77.25,-47.25,152,1,70.4380569,NA,-100,2,3.695798435
-77.25,-46.75,152,1,70.4380569,NA,-100,2,3.695798435
-77.25,-46.25,152,1,75.1601715,NA,-100,2,4.123369491
-77.25,-45.75,152,1,75.1601715,NA,-100,2,4.123369491
-77.25,-45.25,152,1,76.4529037,NA,-100,2,4.253123713
-77.25,-44.75,152,1,76.4529037,NA,-100,2,4.253123713
-77.25,-44.25,152,1,76.0116348,NA,-100,2,4.219758341
-77.25,-43.75,152,1,76.0116348,NA,-100,2,4.219758341
-77.25,-43.25,152,1,73.561615,NA,-100,2,3.963957161
-77.25,-42.75,152,1,73.561615,NA,-100,2,3.963957161
-77.25,-42.25,152,1,69.425766,NA,-100,2,3.604352602
-77.25,-41.25,152,1,66.0292892,NA,-100,2,3.33310449
-77.25,-40.75,152,1,66.0292892,NA,-100,2,3.33310449
-77.25,-40.25,152,1,63.0843544,NA,-100,2,3.142798297
-76.75,-56.75,152,1,52.1592369,NA,-100,2,2.227722093
-76.75,-56.25,152,1,53.0962448,NA,-100,2,2.321639434
-76.75,-55.75,152,1,53.5482178,NA,-100,2,2.371069614
-76.75,-55.25,152,1,54.2048874,NA,-100,2,2.431621585
-76.75,-54.75,152,1,54.7423897,NA,-100,2,2.452629411
-76.75,-54.25,152,1,57.0632591,NA,-100,2,2.600919951
-76.75,-53.75,152,1,56.8525124,NA,-100,2,2.581147879
-76.75,-53.25,152,1,59.1676598,NA,-100,2,2.813469724
-76.75,-52.75,152,1,59.1636467,NA,-100,2,2.806055197
-76.75,-52.25,152,1,61.3795433,NA,-100,2,3.034669779
-76.75,-51.75,152,1,61.0286407,NA,-100,2,2.998832899
-76.75,-51.25,152,1,63.8436928,NA,-100,2,3.164424001
-76.75,-50.75,152,1,62.8752937,NA,-100,2,3.136001648
-76.75,-50.25,152,1,65.2232361,NA,-100,2,3.261430729
-76.75,-49.75,152,1,64.2238998,NA,-100,2,3.211382672
-76.75,-49.25,152,1,66.5286865,NA,-100,2,3.374502266
-76.75,-48.75,152,1,66.3485489,NA,-100,2,3.357201703
-76.75,-48.25,152,1,68.7320786,NA,-100,2,3.552450913
-76.75,-47.75,152,1,68.7772369,NA,-100,2,3.561101195
-76.75,-47.25,152,1,69.232048,NA,-100,2,3.590759302
-76.75,-46.75,152,1,70.4380569,NA,-100,2,3.695798435
-76.75,-46.25,152,1,71.6627426,NA,-100,2,3.837910202
-76.75,-45.75,152,1,75.1601715,NA,-100,2,4.123369491
-76.75,-45.25,152,1,72.698082,NA,-100,2,3.907112454
-76.75,-44.75,152,1,76.4529037,NA,-100,2,4.253123713
-76.75,-44.25,152,1,71.5518417,NA,-100,2,3.820609639
-76.75,-43.75,152,1,76.0116348,NA,-100,2,4.219758341
-76.75,-43.25,152,1,68.5512772,NA,-100,2,3.532678841
-76.75,-42.75,152,1,73.561615,NA,-100,2,3.963957161
-76.75,-42.25,152,1,65.4759598,NA,-100,2,3.286763696
-76.75,-41.75,152,1,69.425766,NA,-100,2,3.604352602
-76.75,-41.25,152,1,63.5928612,NA,-100,2,3.148359193
-76.75,-40.75,152,1,66.0292892,NA,-100,2,3.33310449
-76.75,-40.25,152,1,61.537262,NA,-100,2,3.045791569
-76.25,-56.75,152,1,51.5737724,NA,-100,2,2.183234931
-76.25,-56.25,152,1,53.0962448,NA,-100,2,2.321639434
-76.25,-55.75,152,1,53.0962448,NA,-100,2,2.321639434
-76.25,-55.25,152,1,54.2048874,NA,-100,2,2.431621585
-76.25,-54.75,152,1,54.2048874,NA,-100,2,2.431621585
-76.25,-54.25,152,1,57.0632591,NA,-100,2,2.600919951
-76.25,-53.75,152,1,57.0632591,NA,-100,2,2.600919951
-76.25,-53.25,152,1,59.1676598,NA,-100,2,2.813469724
-76.25,-52.75,152,1,59.1676598,NA,-100,2,2.813469724
-76.25,-52.25,152,1,61.3795433,NA,-100,2,3.034669779
-76.25,-51.75,152,1,61.3795433,NA,-100,2,3.034669779
-76.25,-51.25,152,1,63.8436928,NA,-100,2,3.164424001
-76.25,-50.75,152,1,63.8436928,NA,-100,2,3.164424001
-76.25,-50.25,152,1,65.2232361,NA,-100,2,3.261430729
-76.25,-49.75,152,1,65.2232361,NA,-100,2,3.261430729
-76.25,-49.25,152,1,66.5286865,NA,-100,2,3.374502266
-76.25,-48.75,152,1,66.5286865,NA,-100,2,3.374502266
-76.25,-48.25,152,1,68.7320786,NA,-100,2,3.552450913
-76.25,-47.75,152,1,68.7320786,NA,-100,2,3.552450913
-76.25,-47.25,152,1,69.232048,NA,-100,2,3.590759302
-76.25,-46.75,152,1,69.232048,NA,-100,2,3.590759302
-76.25,-46.25,152,1,71.6627426,NA,-100,2,3.837910202
-76.25,-45.75,152,1,71.6627426,NA,-100,2,3.837910202
-76.25,-45.25,152,1,72.698082,NA,-100,2,3.907112454
-76.25,-44.75,152,1,72.698082,NA,-100,2,3.907112454
-76.25,-44.25,152,1,71.5518417,NA,-100,2,3.820609639
-76.25,-43.75,152,1,71.5518417,NA,-100,2,3.820609639
-76.25,-43.25,152,1,68.5512772,NA,-100,2,3.532678841
-76.25,-42.75,152,1,68.5512772,NA,-100,2,3.532678841
-76.25,-42.25,152,1,65.4759598,NA,-100,2,3.286763696
-76.25,-41.75,152,1,65.4759598,NA,-100,2,3.286763696
-76.25,-41.25,152,1,63.5928612,NA,-100,2,3.148359193
-76.25,-40.75,152,1,63.5928612,NA,-100,2,3.148359193
-76.25,-40.25,152,1,61.537262,NA,-100,2,3.045791569
-75.75,-57.75,152,1,50.6456871,NA,-100,2,2.108471784
-75.75,-56.75,152,1,51.5737724,NA,-100,2,2.183234931
-75.75,-56.25,152,1,53.2248039,NA,-100,2,2.329053961
-75.75,-55.75,152,1,53.0962448,NA,-100,2,2.321639434
-75.75,-55.25,152,1,54.3745842,NA,-100,2,2.44150762
-75.75,-54.75,152,1,54.2048874,NA,-100,2,2.431621585
-75.75,-54.25,152,1,56.8099403,NA,-100,2,2.574969106
-75.75,-53.75,152,1,57.0632591,NA,-100,2,2.600919951
-75.75,-53.25,152,1,59.2962341,NA,-100,2,2.828916655
-75.75,-52.75,152,1,59.1676598,NA,-100,2,2.813469724
-75.75,-52.25,152,1,62.4652634,NA,-100,2,3.114993821
-75.75,-51.75,152,1,61.3795433,NA,-100,2,3.034669779
-75.75,-51.25,152,1,65.4873886,NA,-100,2,3.303446382
-75.75,-50.75,152,1,63.8436928,NA,-100,2,3.164424001
-75.75,-50.25,152,1,66.6636276,NA,-100,2,3.385006179
-75.75,-49.75,152,1,65.2232361,NA,-50,2,7.243031718
-75.75,-49.25,152,1,67.3893356,NA,-100,2,3.419607305
-75.75,-48.75,152,1,66.5286865,NA,-100,2,3.374502266
-75.75,-48.25,152,1,70.5138779,NA,-100,2,3.718659893
-75.75,-47.75,152,1,68.7320786,NA,-100,2,3.552450913
-75.75,-47.25,152,1,70.5041046,NA,-100,2,3.711863243
-75.75,-46.75,152,1,69.232048,NA,-100,2,3.590759302
-75.75,-46.25,152,1,73.7399063,NA,-100,2,3.982493478
-75.75,-45.75,152,1,71.6627426,NA,-100,2,3.837910202
-75.75,-45.25,152,1,72.8391495,NA,-100,2,3.925648771
-75.75,-44.75,152,1,72.698082,NA,-100,2,3.907112454
-75.75,-44.25,152,1,70.6810989,NA,-100,2,3.741521351
-75.75,-43.75,152,1,71.5518417,NA,-100,2,3.820609639
-75.75,-43.25,152,1,68.3028793,NA,-100,2,3.507963751
-75.75,-42.75,152,1,68.5512772,NA,-100,2,3.532678841
-75.75,-42.25,152,1,66.7301483,NA,-100,2,3.394274337
-75.75,-41.75,152,1,65.4759598,NA,-100,2,3.286763696
-75.75,-41.25,152,1,66.1063004,NA,-100,2,3.346079912
-75.75,-40.75,152,1,63.5928612,NA,-100,2,3.148359193
-75.75,-40.25,152,1,64.6416016,NA,-100,2,3.218797199
-75.75,-36.75,152,1,57.3697395,NA,-100,2,2.616984759
-75.75,-36.25,152,1,68.9053421,NA,-100,2,3.576548126
-75.75,-35.75,152,1,58.7957001,NA,-100,2,2.733763559
-75.75,-35.25,152,1,69.3775482,NA,-100,2,3.598173829
-75.75,-34.75,152,1,60.8892784,NA,-100,2,2.992036249
-75.75,-34.25,152,1,70.0809479,NA,-100,2,3.677879995
-75.75,-33.75,152,1,61.9115181,NA,-100,2,3.082864204
-75.75,-33.25,152,1,71.519783,NA,-100,2,3.807634217
-75.25,-57.75,152,1,49.9451294,NA,-100,2,2.039887409
-75.25,-56.75,152,1,51.5352859,NA,-100,2,2.180763422
-75.25,-56.25,152,1,53.2248039,NA,-100,2,2.329053961
-75.25,-55.75,152,1,53.2248039,NA,-100,2,2.329053961
-75.25,-55.25,152,1,54.3745842,NA,-100,2,2.44150762
-75.25,-54.75,152,1,54.3745842,NA,-100,2,2.44150762
-75.25,-54.25,152,1,56.8099403,NA,-100,2,2.574969106
-75.25,-53.75,152,1,56.8099403,NA,-100,2,2.574969106
-75.25,-53.25,152,1,59.2962341,NA,-100,2,2.828916655
-75.25,-52.75,152,1,59.2962341,NA,-100,2,2.828916655
-75.25,-52.25,152,1,62.4652634,NA,-100,2,3.114993821
-75.25,-51.75,152,1,62.4652634,NA,-30,2,7.547027324
-75.25,-51.25,152,1,65.4873886,NA,0,2,7.926403954
-75.25,-50.75,152,1,65.4873886,NA,-5,2,7.869559248
-75.25,-50.25,152,1,66.6636276,NA,5,2,8.273650968
-75.25,-49.75,152,1,66.6636276,NA,5,2,8.273650968
-75.25,-48.75,152,1,67.3893356,NA,5,2,8.289715776
-75.25,-47.75,152,1,70.5138779,NA,-100,2,3.718659893
-75.25,-47.25,152,1,70.5041046,NA,5,2,8.440477825
-75.25,-46.75,152,1,70.5041046,NA,-100,2,3.711863243
-75.25,-46.25,152,1,73.7399063,NA,-100,2,3.982493478
-75.25,-45.75,152,1,73.7399063,NA,-100,2,3.982493478
-75.25,-45.25,152,1,72.8391495,NA,-100,2,3.925648771
-75.25,-44.75,152,1,72.8391495,NA,-100,2,3.925648771
-75.25,-44.25,152,1,70.6810989,NA,-100,2,3.741521351
-75.25,-43.75,152,1,70.6810989,NA,-100,2,3.741521351
-75.25,-43.25,152,1,68.3028793,NA,-100,2,3.507963751
-75.25,-42.75,152,1,68.3028793,NA,-100,2,3.507963751
-75.25,-42.25,152,1,66.7301483,NA,-100,2,3.394274337
-75.25,-41.75,152,1,66.7301483,NA,-100,2,3.394274337
-75.25,-41.25,152,1,66.1063004,NA,-100,2,3.346079912
-75.25,-40.75,152,1,66.1063004,NA,-100,2,3.346079912
-75.25,-40.25,152,1,64.6416016,NA,-100,2,3.218797199
-75.25,-35.75,152,1,68.9053421,NA,-100,2,3.576548126
-75.25,-35.25,152,1,69.3775482,NA,-100,2,3.598173829
-75.25,-34.75,152,1,69.3775482,NA,-100,2,3.598173829
-75.25,-34.25,152,1,70.0809479,NA,-100,2,3.677879995
-75.25,-33.75,152,1,70.0809479,NA,-100,2,3.677879995
-75.25,38.25,851,1,123.0938568,4.5753641,5,3,9.943155293
-75.25,38.75,851,1,123.0938568,4.0766277,1,3,9.907318413
-74.75,-57.75,152,1,49.9451294,NA,-100,2,2.039887409
-74.75,-57.25,152,1,52.1111679,NA,-100,2,2.224014829
-74.75,-56.75,152,1,51.5352859,NA,-100,2,2.180763422
-74.75,-56.25,152,1,53.4015121,NA,-100,2,2.361183578
-74.75,-55.75,152,1,53.2248039,NA,-100,2,2.329053961
-74.75,-55.25,152,1,55.0124626,NA,-100,2,2.463751201
-74.75,-54.75,152,1,54.3745842,NA,-100,2,2.44150762
-74.75,-54.25,152,1,56.3561249,NA,-100,2,2.557050666
-74.75,-53.75,152,1,56.8099403,NA,-100,2,2.574969106
-74.75,-53.25,152,1,57.3990211,NA,-50,2,6.620211451
-74.75,-52.75,152,1,59.2962341,NA,-10,2,7.519840725
-74.75,-52.25,152,1,59.2962341,NA,0,2,7.586571468
-74.75,-50.75,152,1,65.4873886,NA,-1,2,7.893038583
-74.75,-50.25,152,1,65.4873886,NA,2,2,7.954826308
-74.75,-49.75,152,1,66.6636276,NA,5,2,8.273650968
-74.75,-48.25,152,1,77.776474,NA,5,2,8.767334889
-74.75,-47.75,152,1,70.5138779,NA,-100,2,3.718659893
-74.75,-47.25,152,1,70.5138779,NA,-20,2,8.10929562
-74.75,-46.75,152,1,70.5041046,NA,0,2,8.255114651
-74.75,-45.75,152,1,73.7399063,NA,-100,2,3.982493478
-74.75,-45.25,152,1,75.6776505,NA,-50,2,7.85102293
-74.75,-44.75,152,1,72.8391495,NA,-100,2,3.925648771
-74.75,-44.25,152,1,72.6553726,NA,-100,2,3.899697927
-74.75,-43.75,152,1,70.6810989,NA,-100,2,3.741521351
-74.75,-43.25,152,1,69.5693054,NA,-100,2,3.625360428
-74.75,-42.75,152,1,68.3028793,NA,-100,2,3.507963751
-74.75,-42.25,152,1,68.4590607,NA,-100,2,3.518467664
-74.75,-41.75,152,1,66.7301483,NA,-100,2,3.394274337
-74.75,-41.25,152,1,69.820549,NA,-100,2,3.641425237
-74.75,-40.75,152,1,66.1063004,NA,-100,2,3.346079912
-74.75,-40.25,152,1,71.2001724,NA,-100,2,3.791569408
-74.75,-35.75,152,1,68.9053421,NA,-100,2,3.576548126
-74.75,-35.25,152,1,83.5411835,NA,-100,2,5.2800357
-74.75,-34.75,152,1,69.3775482,NA,-100,2,3.598173829
-74.75,-34.25,152,1,80.9384079,NA,-100,2,4.927227791
-74.25,-57.75,152,1,49.7266273,NA,-100,2,2.021351092
-74.25,-57.25,152,1,52.1111679,NA,-100,2,2.224014829
-74.25,-56.75,152,1,52.1111679,NA,-100,2,2.224014829
-74.25,-56.25,152,1,53.4015121,NA,-100,2,2.361183578
-74.25,-55.75,152,1,53.4015121,NA,-100,2,2.361183578
-74.25,-55.25,152,1,55.0124626,NA,-100,2,2.463751201
-74.25,-54.75,152,1,55.0124626,NA,-100,2,2.463751201
-74.25,-54.25,152,1,56.3561249,NA,-100,2,2.557050666
-74.25,-53.75,152,1,56.3561249,NA,-50,2,6.533708637
-74.25,-53.25,152,1,57.3990211,NA,-100,2,2.628724427
-74.25,-52.75,152,1,57.3990211,NA,0,2,7.466085404
-74.25,-52.25,152,1,57.3990211,NA,0,2,7.466085404
-74.25,-51.75,152,1,57.3990211,NA,0,2,7.466085404
-74.25,-47.75,152,1,77.776474,NA,5,2,8.767334889
-74.25,-46.75,152,1,77.776474,NA,5,2,8.767334889
-74.25,-44.75,152,1,75.6776505,NA,-1,2,8.505972813
-74.25,-44.25,152,1,72.6553726,NA,-100,2,3.899697927
-74.25,-43.75,152,1,72.6553726,NA,-20,2,8.263764932
-74.25,-43.25,152,1,69.5693054,NA,-50,2,7.488946863
-74.25,-42.75,152,1,69.5693054,NA,-100,2,3.625360428
-74.25,-42.25,152,1,68.4590607,NA,-100,2,3.518467664
-74.25,-41.75,152,1,68.4590607,NA,-100,2,3.518467664
-74.25,-41.25,152,1,69.820549,NA,-100,2,3.641425237
-74.25,-40.75,152,1,69.820549,NA,-100,2,3.641425237
-74.25,-40.25,152,1,71.2001724,NA,-100,2,3.791569408
-74.25,-39.75,152,1,71.2001724,NA,-100,2,3.791569408
-74.25,-39.25,152,1,74.1305008,NA,-100,2,4.022037622
-74.25,-35.75,152,1,86.1407166,NA,-100,2,5.587738569
-74.25,-35.25,152,1,83.5411835,NA,-100,2,5.2800357
-74.25,-34.75,152,1,83.5411835,NA,-100,2,5.2800357
-74.25,-34.25,152,1,80.9384079,NA,-100,2,4.927227791
-74.25,39.25,851,1,131.494812,4.5941167,5,3,9.969106138
-74.25,39.75,851,1,131.494812,4.1438451,5,3,9.960455856
-73.75,-57.75,152,1,49.7266273,NA,-100,2,2.021351092
-73.75,-57.25,152,1,52.4080505,NA,-100,2,2.248729919
-73.75,-56.75,152,1,52.1111679,NA,-100,2,2.224014829
-73.75,-56.25,152,1,53.3403511,NA,-100,2,2.355004806
-73.75,-55.75,152,1,53.4015121,NA,-100,2,2.361183578
-73.75,-55.25,152,1,54.080452,NA,-100,2,2.418028285
-73.75,-54.75,152,1,55.0124626,NA,-100,2,2.463751201
-73.75,-54.25,152,1,53.5257568,NA,-50,2,6.312508582
-73.75,-53.75,152,1,56.3561249,NA,0,2,7.412330084
-73.75,-53.25,152,1,56.3561249,NA,-100,2,2.557050666
-73.75,-52.75,152,1,57.3990211,NA,0,2,7.466085404
-73.75,-52.25,152,1,57.3990211,NA,5,2,7.66689551
-73.75,-47.75,152,1,77.776474,NA,5,2,8.767334889
-73.75,-45.25,152,1,76.7197952,NA,5,2,8.702457778
-73.75,-44.25,152,1,76.7787018,NA,-100,2,4.301936015
-73.75,-40.25,152,1,69.820549,NA,-100,2,3.641425237
-73.75,-39.75,152,1,71.2001724,NA,-100,2,3.791569408
-73.75,-39.25,152,1,71.2001724,NA,-100,2,3.791569408
-73.75,-38.75,152,1,74.1305008,NA,-100,2,4.022037622
-73.75,-35.75,152,1,86.1407166,NA,-100,2,5.587738569
-73.75,-35.25,152,1,94.6005783,NA,-100,2,6.44535219
-73.75,-34.75,152,1,83.5411835,NA,-100,2,5.2800357
-73.75,-34.25,152,1,89.9009171,NA,-100,2,5.928188933
-73.75,-33.75,152,1,80.9384079,NA,-100,2,4.927227791
-73.75,39.25,851,1,131.494812,4.9075322,-20,3,9.917204449
-73.75,39.75,851,1,130.9667511,4.3795648,-10,3,9.91473294
-73.75,40.25,851,1,130.9667511,3.8608849,5,3,9.945626802
-73.75,40.75,851,1,130.9667511,3.5490963,1,3,9.908554167
-73.25,-57.75,152,1,49.74506,NA,-100,2,2.027529864
-73.25,-57.25,152,1,52.4080505,NA,-100,2,2.248729919
-73.25,-56.75,152,1,52.4080505,NA,-100,2,2.248729919
-73.25,-56.25,152,1,53.3403511,NA,-100,2,2.355004806
-73.25,-55.75,152,1,53.3403511,NA,-100,2,2.355004806
-73.25,-55.25,152,1,54.080452,NA,-100,2,2.418028285
-73.25,-54.75,152,1,54.080452,NA,-30,2,6.964986956
-73.25,-54.25,152,1,53.5257568,NA,0,2,7.210902101
-73.25,-53.75,152,1,53.5257568,NA,5,2,7.443841823
-73.25,-53.25,152,1,53.5257568,NA,0,2,7.210902101
-73.25,-52.75,152,1,53.5257568,NA,5,2,7.443841823
-73.25,-44.25,152,1,76.7787018,NA,-100,2,4.301936015
-73.25,-43.75,152,1,76.7787018,NA,-100,2,4.301936015
-73.25,-43.25,152,1,76.4773865,NA,-100,2,4.263627626
-73.25,-42.75,152,1,76.4773865,NA,5,2,8.68639297
-73.25,-42.25,152,1,76.4773865,NA,5,2,8.68639297
-73.25,-41.75,152,1,76.4773865,NA,5,2,8.68639297
-73.25,-37.25,152,1,99.9186249,NA,-100,2,7.182479747
-73.25,-35.75,152,1,101.2089005,NA,-100,2,7.302965811
-73.25,-35.25,152,1,94.6005783,NA,-100,2,6.44535219
-73.25,-34.75,152,1,94.6005783,NA,-100,2,6.44535219
-73.25,-34.25,152,1,89.9009171,NA,-100,2,5.928188933
-73.25,-33.75,152,1,89.9009171,NA,-100,2,5.928188933
-73.25,39.75,851,1,130.9667511,4.6844778,-30,3,9.891253604
-73.25,40.75,851,1,130.9667511,3.9187164,5,3,9.948098311
-72.75,-57.75,152,1,49.74506,NA,-100,2,2.027529864
-72.75,-57.25,152,1,52.3052292,NA,-100,2,2.238843883
-72.75,-56.75,152,1,52.4080505,NA,-100,2,2.248729919
-72.75,-56.25,152,1,53.6685715,NA,-100,2,2.383427159
-72.75,-55.75,152,1,53.3403511,NA,-100,2,2.355004806
-72.75,-55.25,152,1,49.9945107,NA,-100,2,2.049773445
-72.75,-54.75,152,1,54.080452,NA,0,2,7.277632844
-72.75,-54.25,152,1,54.080452,NA,5,2,7.492654126
-72.75,-53.25,152,1,53.5257568,NA,0,2,7.210902101
-72.75,-42.75,152,1,76.4773865,NA,-100,2,4.263627626
-72.75,-42.25,152,1,76.4773865,NA,-100,2,4.263627626
-72.75,-35.75,152,1,101.2089005,NA,-100,2,7.302965811
-72.75,-35.25,152,1,94.2153015,NA,-100,2,6.379857202
-72.75,-34.75,152,1,94.6005783,NA,-100,2,6.44535219
-72.75,-34.25,152,1,91.624588,NA,-100,2,6.083276122
-72.75,39.25,851,1,131.494812,5.5213871,-50,3,9.852945215
-72.75,39.75,851,1,121.0837021,5.058228,-30,3,9.872717287
-72.75,41.25,851,1,121.0837021,3.8404207,5,3,9.918440203
-72.25,-57.75,152,1,49.6392822,NA,-100,2,2.010229301
-72.25,-57.25,152,1,52.3052292,NA,-100,2,2.238843883
-72.25,-56.75,152,1,52.3052292,NA,-100,2,2.238843883
-72.25,-56.25,152,1,53.6685715,NA,-100,2,2.383427159
-72.25,-55.75,152,1,53.6685715,NA,-100,2,2.383427159
-72.25,-55.25,152,1,49.9945107,NA,-50,2,6.029520802
-72.25,-54.75,152,1,49.9945107,NA,0,2,6.88095565
-72.25,-34.75,152,1,94.2153015,NA,-100,2,6.379857202
-71.75,-57.75,152,1,49.6392822,NA,-100,2,2.010229301
-71.75,-57.25,152,1,51.7231903,NA,-100,2,2.195592476
-71.75,-56.75,152,1,52.3052292,NA,-100,2,2.238843883
-71.75,-56.25,152,1,51.9713478,NA,-100,2,2.206096389
-71.75,-55.75,152,1,53.6685715,NA,-100,2,2.383427159
-71.75,-55.25,152,1,47.9034843,NA,-50,2,5.866401208
-71.75,-54.75,152,1,49.9945107,NA,5,2,7.159000412
-71.75,-54.25,152,1,49.9945107,NA,-100,2,2.049773445
-71.75,-53.75,152,1,47.9034843,NA,5,2,6.947686393
-71.75,-34.25,152,1,94.2153015,NA,-20,2,9.485926129
-71.75,-33.25,152,1,91.624588,NA,-100,2,6.083276122
-71.75,40.25,851,1,121.0837021,5.378993,-30,3,9.877660305
-71.75,40.75,851,1,122.5802994,4.9992781,-30,3,9.878896059
-71.25,-57.75,152,1,49.3121719,NA,-100,2,1.986749966
-71.25,-57.25,152,1,51.7231903,NA,-100,2,2.195592476
-71.25,-56.75,152,1,51.7231903,NA,-100,2,2.195592476
-71.25,-56.25,152,1,51.9713478,NA,-100,2,2.206096389
-71.25,-55.75,152,1,51.9713478,NA,-100,2,2.206096389
-71.25,-55.25,152,1,47.9034843,NA,0,2,6.602293011
-71.25,-54.75,152,1,47.9034843,NA,0,2,6.602293011
-71.25,-54.25,152,1,47.9034843,NA,5,2,6.947686393
-71.25,-53.75,152,1,47.9034843,NA,5,2,6.947686393
-71.25,39.75,851,1,122.3599396,6.1671166,-50,3,9.841823424
-71.25,40.25,851,1,122.3599396,5.7087116,-50,3,9.830701634
-71.25,41.25,851,1,122.5802994,4.9693604,5,3,9.951805575
-71.25,41.75,851,1,122.5802994,4.5372081,5,3,9.93944803
-70.75,-58.25,152,1,48.6525917,NA,-100,2,1.923108609
-70.75,-57.75,152,1,49.3121719,NA,-100,2,1.986749966
-70.75,-57.25,152,1,50.651516,NA,-100,2,2.112796924
-70.75,-56.75,152,1,51.7231903,NA,-100,2,2.195592476
-70.75,-56.25,152,1,50.4935684,NA,-100,2,2.081285185
-70.75,-55.75,152,1,51.9713478,NA,-50,2,6.165453797
-70.75,-55.25,152,1,51.9713478,NA,0,2,7.067554579
-70.75,-54.75,152,1,47.9034843,NA,-100,2,1.852052726
-70.75,-54.25,152,1,47.9034843,NA,-100,2,1.852052726
-70.75,39.75,851,1,127.7375793,6.6616783,-100,3,9.102842235
-70.75,40.25,851,1,122.3599396,6.2264023,-50,3,9.843059179
-70.75,40.75,851,1,114.2290344,5.9013319,-20,3,9.856652478
-70.75,43.25,851,1,116.1247101,3.7305489,5,3,9.881367568
-70.75,47.25,926,1,NA,0.3110939,5,2,7.613758067
-70.25,-57.75,152,1,48.6525917,NA,-100,2,1.923108609
-70.25,-57.25,152,1,50.651516,NA,-100,2,2.112796924
-70.25,-56.75,152,1,50.651516,NA,-100,2,2.112796924
-70.25,-56.25,152,1,50.4935684,NA,-100,2,2.081285185
-70.25,-55.75,152,1,50.4935684,NA,-100,2,2.081285185
-70.25,-55.25,152,1,50.4935684,NA,0,2,6.931003707
-70.25,-54.75,152,1,50.4935684,NA,-50,2,6.064121928
-70.25,39.75,851,1,127.7375793,7.1513972,-100,3,9.141150625
-70.25,40.25,851,1,127.7375793,6.753397,-30,3,9.919675958
-70.25,41.75,851,1,116.1247101,5.3368368,-50,3,9.788685981
-69.75,-57.75,152,1,48.6525917,NA,-100,2,1.923108609
-69.75,-57.25,152,1,49.994133,NA,-100,2,2.046066182
-69.75,-56.75,152,1,50.651516,NA,-100,2,2.112796924
-69.75,-56.25,152,1,48.2561417,NA,-50,2,5.915831388
-69.75,-55.75,152,1,50.4935684,NA,0,2,6.931003707
-69.75,-55.25,152,1,50.4935684,NA,5,2,7.196073047
-69.75,-54.75,152,1,48.2561417,NA,0,2,6.648015928
-69.75,39.75,851,1,142.5195007,7.5211906,-50,3,9.898668131
-69.75,40.25,851,1,127.7375793,7.1235023,-30,3,9.928326239
-69.75,47.75,926,1,NA,0.4193186,5,2,7.857201703
-69.75,58.75,924,1,79.8910141,NA,5,2,8.898942743
-69.25,-57.75,152,1,48.0699768,NA,-100,2,1.866881779
